product_id,week_start,forecast_qty
1042,2025-04-14,25.64015411096664
1042,2025-04-21,25.482898496042324
1043,2025-03-03,16.347660149383817
1043,2025-03-10,16.799340993479518
1043,2025-03-17,17.322240965148545
1043,2025-03-24,16.255289838681602
1043,2025-03-31,19.297011005387706
1043,2025-04-07,19.188151466692357
1043,2025-04-14,20.479685861511516
1043,2025-04-21,20.498419478621905
1044,2025-03-03,3.371697922877173
1044,2025-03-10,16.23433030077503
1044,2025-03-17,9.757872986636771
1044,2025-03-24,10.94503900491711
1044,2025-03-31,13.163595949571434
1044,2025-04-07,13.844977584350625
1044,2025-04-14,15.546505353356771
1044,2025-04-21,16.325750415715248
1045,2025-03-03,7.222094110726965
1045,2025-03-10,11.032983257722757
1045,2025-03-17,13.768516391897036
1045,2025-03-24,17.60116960001893
1045,2025-03-31,17.228679004853866
1045,2025-04-07,17.071120427980368
1045,2025-04-14,18.077893840563366
1045,2025-04-21,20.259424768187184
1046,2025-03-03,12.235332842994204
1046,2025-03-10,12.302425334657375
1046,2025-03-17,12.894871836878881
1046,2025-03-24,13.222857519124284
1046,2025-03-31,14.871649361867377
1046,2025-04-07,13.966066575922325
1046,2025-04-14,14.58748920613533
1046,2025-04-21,14.541503207025348
1047,2025-03-03,2.8185545945219372
1047,2025-03-10,2.7496382000950708
1047,2025-03-17,6.256991948821453
1047,2025-03-24,5.144906293166059
1047,2025-03-31,5.88135332715474
1047,2025-04-07,6.689175570265025
1047,2025-04-14,6.9109847750887905
1047,2025-04-21,7.243238006896517
1048,2025-03-03,7.32604975413778
1048,2025-03-10,8.08540391466784
1048,2025-03-17,8.994823962560648
1048,2025-03-24,8.31977905128711
1048,2025-03-31,9.856595950540262
1048,2025-04-07,9.831611965633586
1048,2025-04-14,10.086654475897161
1048,2025-04-21,10.184044937960225
1049,2025-03-03,3.371697922877173
1049,2025-03-10,14.10960447252614
1049,2025-03-17,7.839292290235371
1049,2025-03-24,8.837221899927554
1049,2025-03-31,9.878648945507459
1049,2025-04-07,10.608071400533301
1049,2025-04-14,10.850395502774107
1049,2025-04-21,10.997675731887012
1050,2025-03-03,0.500613523118883
1050,2025-03-10,3.287500364607558
1050,2025-03-17,4.810656976844548
1050,2025-03-24,4.270003489051815
1050,2025-03-31,4.669659399886112
1050,2025-04-07,5.313083100489521
1050,2025-04-14,5.139732016016584
1050,2025-04-21,5.139732016016584
1051,2025-03-03,8.450178721284566
1051,2025-03-10,8.932239142521473
1051,2025-03-17,10.22116506029052
1051,2025-03-24,9.042847472538607
1051,2025-03-31,10.370904626965771
1051,2025-04-07,10.088122807529059
1051,2025-04-14,10.138311842572845
1051,2025-04-21,10.138311842572845
1052,2025-03-03,5.7352024257968
1052,2025-03-10,6.0162805966257595
1052,2025-03-17,7.349134340625856
1052,2025-03-24,6.826419930716802
1052,2025-03-31,8.293740028764024
1052,2025-04-07,8.953862882391173
1052,2025-04-14,9.19286789708171
1052,2025-04-21,9.733182289945661
1053,2025-03-03,7.335698492829945
1053,2025-03-10,7.726116362722868
1053,2025-03-17,8.64012777134357
1053,2025-03-24,8.530087290158043
1053,2025-03-31,9.796035466216576
1053,2025-04-07,9.595488033870035
1053,2025-04-14,9.857839107192193
1053,2025-04-21,9.857839107192193
1054,2025-03-03,4.70046373888722
1054,2025-03-10,10.670062973967626
1054,2025-03-17,10.140489138285906
1054,2025-03-24,8.600999202541404
1054,2025-03-31,9.946262739304668
1054,2025-04-07,10.62020951924083
1054,2025-04-14,10.980362468045218
1054,2025-04-21,11.510219317306113
1055,2025-03-03,3.371697922877173
1055,2025-03-10,14.10960447252614
1055,2025-03-17,7.803938786437897
1055,2025-03-24,8.801868396130079
1055,2025-03-31,9.843295441709984
